smi:nz.org.geonet/2016p895544,SWNC,2016-11-27T08:26:34.785896Z,,3.019287165
smi:nz.org.geonet/2021p598594,WIGC,2021-08-10T11:31:25.941045Z,2021-08-10T11:31:28.057789Z,3.019491608
smi:nz.org.geonet/2021p598594,CULC,2021-08-10T11:31:26.738516Z,2021-08-10T11:31:29.514897Z,3.019491608
smi:nz.org.geonet/2021p598594,LSRC,2021-08-10T11:31:29.052167Z,,3.019491608
smi:nz.org.geonet/2021p598594,WTMC,2021-08-10T11:31:29.416444Z,2021-08-10T11:31:34.604929Z,3.019491608
smi:nz.org.geonet/2021p598594,WAKC,2021-08-10T11:31:30.026854Z,2021-08-10T11:31:35.225184Z,3.019491608
smi:nz.org.geonet/2021p598594,SCAC,2021-08-10T11:31:30.578192Z,,3.019491608
smi:nz.org.geonet/2016p872153,CULC,2016-11-18T16:42:57.364758Z,,3.020336965
smi:nz.org.geonet/2016p872153,WAKC,2016-11-18T16:43:02.130558Z,2016-11-18T16:43:10.563615Z,3.020336965
smi:nz.org.geonet/2016p864961,CULC,2016-11-16T00:51:14.084240Z,,3.020734098
smi:nz.org.geonet/2016p864961,WAKC,2016-11-16T00:51:19.149539Z,2016-11-16T00:51:24.581820Z,3.020734098
smi:nz.org.geonet/2016p864961,AMBC,2016-11-16T00:51:21.798290Z,,3.020734098
smi:nz.org.geonet/2016p977224,WAKC,2016-12-27T13:45:16.101231Z,2016-12-27T13:45:20.959077Z,3.02123819
smi:nz.org.geonet/2016p918461,CULC,2016-12-05T19:56:21.583784Z,,3.021968326
smi:nz.org.geonet/2016p918461,WAKC,2016-12-05T19:56:25.933492Z,,3.021968326
smi:nz.org.geonet/2016p894869,AMBC,2016-11-27T02:26:25.860999Z,,3.022915176
smi:nz.org.geonet/2016p894869,WAKC,2016-11-27T02:26:26.309950Z,2016-11-27T02:26:33.452021Z,3.022915176
smi:nz.org.geonet/2016p894869,CULC,2016-11-27T02:26:25.186439Z,,3.022915176
smi:nz.org.geonet/2016p894869,KPOC,N/A,2016-11-27T02:26:39.796672Z,3.022915176
smi:nz.org.geonet/2016p874229,WAKC,2016-11-19T11:09:28.845310Z,,3.023282047
smi:nz.org.geonet/2016p874229,AMBC,2016-11-19T11:09:31.499710Z,,3.023282047
smi:nz.org.geonet/2016p878695,CULC,2016-11-21T02:49:16.366585Z,2016-11-21T02:49:19.162003Z,3.024917363
smi:nz.org.geonet/2016p878695,WAKC,2016-11-21T02:49:21.176445Z,2016-11-21T02:49:26.935009Z,3.024917363
smi:nz.org.geonet/2016p878695,AMBC,2016-11-21T02:49:23.838176Z,,3.024917363
smi:nz.org.geonet/2016p878695,SWNC,2016-11-21T02:49:28.594922Z,,3.024917363
smi:nz.org.geonet/2016p874175,CULC,2016-11-19T10:41:03.274918Z,,3.02506991
smi:nz.org.geonet/2016p874175,WAKC,2016-11-19T10:41:07.977799Z,,3.02506991
smi:nz.org.geonet/2016p874175,AMBC,2016-11-19T10:41:11.044081Z,,3.02506991
smi:nz.org.geonet/2018p573142,WTMC,2018-08-01T01:30:34.645168Z,2018-08-01T01:30:40.001191Z,3.025249211
smi:nz.org.geonet/2018p367245,WTMC,2018-05-16T21:08:40.925419Z,2018-05-16T21:08:46.708363Z,3.025283284
smi:nz.org.geonet/2016p893881,KPOC,2016-11-26T17:39:57.667511Z,,3.025337231
smi:nz.org.geonet/2016p893881,TPLC,2016-11-26T17:39:58.035095Z,,3.025337231
smi:nz.org.geonet/2016p893881,SWNC,2016-11-26T17:39:59.217432Z,,3.025337231
smi:nz.org.geonet/2016p893881,AMBC,2016-11-26T17:40:01.525931Z,,3.025337231
smi:nz.org.geonet/2016p893881,DSLC,2016-11-26T17:40:03.666511Z,,3.025337231
smi:nz.org.geonet/2016p893881,WAKC,2016-11-26T17:40:06.173538Z,,3.025337231
smi:nz.org.geonet/2018p950837,WTMC,2018-12-18T19:26:30.910680Z,2018-12-18T19:26:37.193741Z,3.025741415
smi:nz.org.geonet/2018p950837,WIGC,2018-12-18T19:26:33.712218Z,2018-12-18T19:26:42.361626Z,3.025741415
smi:nz.org.geonet/2018p950837,CULC,2018-12-18T19:26:34.555399Z,,3.025741415
smi:nz.org.geonet/2018p950837,SCAC,2018-12-18T19:26:35.396429Z,,3.025741415
smi:nz.org.geonet/2018p950837,WAKC,2018-12-18T19:26:38.840000Z,2018-12-18T19:26:50.494246Z,3.025741415
